"Time (s)","Pressure (hPa)"
3.335045074E1,1.006816528E3
3.338887237E1,1.006816528E3
3.342735503E1,1.006828247E3
3.346583770E1,1.006828247E3
3.350425933E1,1.006828247E3
3.354280303E1,1.006828247E3
3.358113311E1,1.006828247E3
3.361989043E1,1.006836182E3
3.365806792E1,1.006836182E3
3.369652007E1,1.006836182E3
3.373494170E1,1.006836182E3
3.377345489E1,1.006838989E3
3.381187652E1,1.006838989E3
3.385032867E1,1.006838989E3
3.388878082E1,1.006838989E3
3.392720245E1,1.006861450E3
3.396568511E1,1.006861450E3
3.400413726E1,1.006861450E3
3.404283355E1,1.006861450E3
3.408104156E1,1.006864563E3
3.411952422E1,1.006864563E3
3.415791534E1,1.006864563E3
3.419639800E1,1.006864563E3
3.423481963E1,1.006864563E3
3.427330230E1,1.006886353E3
3.431175445E1,1.006886353E3
3.435023711E1,1.006886353E3
3.438865874E1,1.006886353E3
3.442714141E1,1.006887024E3
3.446571563E1,1.006887024E3
3.450401519E1,1.006887024E3
3.454243682E1,1.006887024E3
3.458088897E1,1.006899170E3
3.461940215E1,1.006899170E3
3.465782378E1,1.006899170E3
3.469627593E1,1.006899170E3
3.473472808E1,1.006899170E3
3.477318023E1,1.006912598E3
3.481160186E1,1.006912598E3
3.485008453E1,1.006912598E3
3.488862823E1,1.006912598E3
3.492701934E1,1.006915405E3
3.496544097E1,1.006915405E3
3.500389312E1,1.006915405E3
3.504234527E1,1.006915405E3
3.508079742E1,1.006932617E3
3.511924957E1,1.006932617E3
3.515770171E1,1.006932617E3
3.519615386E1,1.006932617E3
3.523460601E1,1.006932617E3
3.527308868E1,1.006933350E3
3.531157134E1,1.006933350E3
3.534996246E1,1.006933350E3
3.538865874E1,1.006933350E3
3.542686675E1,1.006929199E3
3.546534942E1,1.006929199E3
3.550374053E1,1.006929199E3
3.554219268E1,1.006929199E3
3.558064483E1,1.006931641E3
3.561912750E1,1.006931641E3
3.565757964E1,1.006931641E3
3.569600127E1,1.006931641E3
3.573448394E1,1.006931641E3
3.577299712E1,1.006938232E3
3.581163117E1,1.006938232E3
3.584990022E1,1.006938232E3
3.588829133E1,1.006938232E3
3.592677400E1,1.006946167E3
3.596522614E1,1.006946167E3
3.600364778E1,1.006946167E3
3.604219148E1,1.006946167E3
3.608058259E1,1.006945862E3
3.611903474E1,1.006945862E3
3.615745637E1,1.006945862E3
3.619593904E1,1.006945862E3
3.623454377E1,1.006945862E3
3.627284333E1,1.006948608E3
3.631129548E1,1.006948608E3
3.634974763E1,1.006948608E3
3.638819978E1,1.006948608E3
3.642662141E1,1.006944824E3
3.646510407E1,1.006944824E3
3.650352570E1,1.006944824E3
3.654200837E1,1.006944824E3
3.658043000E1,1.006950012E3
3.661891267E1,1.006950012E3
3.665745637E1,1.006950012E3
3.669581696E1,1.006950012E3
3.673454377E1,1.006950012E3
3.677272126E1,1.006949341E3
3.681114289E1,1.006949341E3
3.684962556E1,1.006949341E3
3.688804719E1,1.006949341E3
3.692656037E1,1.006943481E3
3.696498200E1,1.006943481E3
3.700343415E1,1.006943481E3
3.704185578E1,1.006943481E3
3.708033845E1,1.006944885E3
3.711879060E1,1.006944885E3
3.715745637E1,1.006944885E3
3.719575593E1,1.006944885E3
3.723414704E1,1.006944885E3
3.727259919E1,1.006943115E3
3.731102082E1,1.006943115E3
3.734950349E1,1.006943115E3
3.738798615E1,1.006943115E3
3.742640778E1,1.006951111E3
3.746489045E1,1.006951111E3
3.750337312E1,1.006951111E3
3.754173371E1,1.006951111E3
3.758036897E1,1.006955933E3
3.761866853E1,1.006955933E3
3.765712068E1,1.006955933E3
3.769560334E1,1.006955933E3
3.773402497E1,1.006955933E3
3.777247712E1,1.006951782E3
3.781092927E1,1.006951782E3
3.784938142E1,1.006951782E3
3.788783357E1,1.006951782E3
3.792628572E1,1.006949707E3
3.796473786E1,1.006949707E3
3.800319001E1,1.006949707E3
3.804167268E1,1.006949707E3
3.808030793E1,1.006947327E3
3.811854646E1,1.006947327E3
3.815696809E1,1.006947327E3
3.819542024E1,1.006947327E3
3.823387239E1,1.006947327E3
3.827235505E1,1.006948730E3
3.831077668E1,1.006948730E3
3.834928986E1,1.006948730E3
3.838771150E1,1.006948730E3
3.842613313E1,1.006948059E3
3.846458528E1,1.006948059E3
3.850319001E1,1.006948059E3
3.854155061E1,1.006948059E3
3.857997224E1,1.006949097E3
3.861842439E1,1.006949097E3
3.865684602E1,1.006949097E3
3.869529817E1,1.006949097E3
3.873375031E1,1.006949097E3
3.877223298E1,1.006950500E3
3.881068513E1,1.006950500E3
3.884913728E1,1.006950500E3
3.888755891E1,1.006950500E3
3.892607209E1,1.006948120E3
3.896446320E1,1.006948120E3
3.900315949E1,1.006948120E3
3.904136750E1,1.006948120E3
3.907981965E1,1.006951538E3
3.911827180E1,1.006951538E3
3.915675447E1,1.006951538E3
3.919523713E1,1.006951538E3
3.923365876E1,1.006951538E3
3.927211091E1,1.006940857E3
3.931056306E1,1.006940857E3
3.934901521E1,1.006940857E3
3.938746736E1,1.006940857E3
3.942607209E1,1.006935669E3
3.946446320E1,1.006935669E3
3.950285432E1,1.006935669E3
3.954127595E1,1.006935669E3
3.957972810E1,1.006938477E3
3.961818025E1,1.006938477E3
3.965660188E1,1.006938477E3
3.969508454E1,1.006938477E3
3.973353669E1,1.006938477E3
3.977201936E1,1.006943237E3
3.981044099E1,1.006943237E3
3.984895417E1,1.006943237E3
3.988731477E1,1.006943237E3
3.992607209E1,1.006947815E3
3.996428010E1,1.006947815E3
4.000270173E1,1.006947815E3
4.004115388E1,1.006947815E3
4.007960603E1,1.006940918E3
4.011802766E1,1.006940918E3
4.015651032E1,1.006940918E3
4.019496247E1,1.006940918E3
4.023341462E1,1.006940918E3
4.027186677E1,1.006928467E3
4.031031892E1,1.006928467E3
4.034898469E1,1.006928467E3
4.038722322E1,1.006928467E3
4.042564485E1,1.006919128E3
4.046412751E1,1.006919128E3
4.050257966E1,1.006919128E3
4.054103181E1,1.006919128E3
4.057948396E1,1.006923645E3
4.061796662E1,1.006923645E3
4.065638825E1,1.006923645E3
4.069484040E1,1.006923645E3
4.073332307E1,1.006923645E3
4.077186677E1,1.006920227E3
4.081016633E1,1.006920227E3
4.084861848E1,1.006920227E3
4.088710114E1,1.006920227E3
4.092558381E1,1.006909485E3
4.096397492E1,1.006909485E3
4.100245759E1,1.006909485E3
4.104090974E1,1.006909485E3
4.107933137E1,1.006893982E3
4.111781404E1,1.006893982E3
4.115626618E1,1.006893982E3
4.119474885E1,1.006893982E3
4.123317048E1,1.006893982E3
4.127186677E1,1.006893311E3
4.131004426E1,1.006893311E3
4.134852693E1,1.006893311E3
4.138697907E1,1.006893311E3
4.142543122E1,1.006888123E3
4.146418855E1,1.006888123E3
4.150236604E1,1.006888123E3
4.154078767E1,1.006888123E3
4.157923982E1,1.006882568E3
4.161769197E1,1.006882568E3
4.165614411E1,1.006882568E3
4.169474885E1,1.006882568E3
4.173307893E1,1.006882568E3
4.177153108E1,1.006876709E3
4.180998322E1,1.006876709E3
4.184840486E1,1.006876709E3
4.188685700E1,1.006876709E3
4.192530915E1,1.006873291E3
4.196373078E1,1.006873291E3
4.200218293E1,1.006873291E3
4.204063508E1,1.006873291E3
4.207914826E1,1.006862915E3
4.211763093E1,1.006862915E3
4.215605256E1,1.006862915E3
4.219471833E1,1.006862915E3
4.223295686E1,1.006862915E3
4.227223298E1,1.006850830E3
4.230980012E1,1.006850830E3
4.234831330E1,1.006850830E3
4.238670442E1,1.006850830E3
4.242518708E1,1.006837769E3
4.246360871E1,1.006837769E3
4.250212190E1,1.006837769E3
4.254054353E1,1.006837769E3
4.257896516E1,1.006830811E3
4.261753938E1,1.006830811E3
4.265586946E1,1.006830811E3
4.269459626E1,1.006830811E3
4.273277375E1,1.006818726E3
4.277125642E1,1.006818726E3
4.280967805E1,1.006818726E3
4.284813020E1,1.006818726E3
4.288661286E1,1.006818726E3
4.292509553E1,1.006813599E3
4.296351716E1,1.006813599E3
4.300193879E1,1.006813599E3
4.304042146E1,1.006813599E3
4.308021638E1,1.006804932E3
4.311744782E1,1.006804932E3
4.315577790E1,1.006804932E3
4.319426057E1,1.006804932E3
4.323265168E1,1.006792480E3
4.327110383E1,1.006792480E3
4.330955598E1,1.006792480E3
4.334800813E1,1.006792480E3
4.338649079E1,1.006792480E3
4.342494294E1,1.006787354E3
4.346339509E1,1.006787354E3
4.350187776E1,1.006787354E3
4.354036042E1,1.006787354E3
4.357875154E1,1.006783875E3
4.361744782E1,1.006783875E3
4.365568635E1,1.006783875E3
4.369407746E1,1.006783875E3
4.373256013E1,1.006778687E3
4.377104280E1,1.006778687E3
4.380946443E1,1.006778687E3
4.384791657E1,1.006778687E3
4.388786408E1,1.006778687E3
4.392485139E1,1.006783203E3
4.396327302E1,1.006783203E3
4.400172517E1,1.006783203E3
4.404029939E1,1.006783203E3
4.407865998E1,1.006778015E3
4.411705110E1,1.006778015E3
4.415553376E1,1.006778015E3
4.419398591E1,1.006778015E3
4.423243806E1,1.006778015E3
4.427089021E1,1.006778015E3
4.430934236E1,1.006778015E3
4.434782502E1,1.006778015E3
4.438624665E1,1.006778015E3
4.442469880E1,1.006781494E3
4.446318147E1,1.006781494E3
4.450157258E1,1.006781494E3
4.454026887E1,1.006781494E3
4.457847688E1,1.006773926E3
4.461692903E1,1.006773926E3
4.465544221E1,1.006773926E3
4.469389436E1,1.006773926E3
4.473228547E1,1.006763184E3
4.477076814E1,1.006763184E3
4.480922028E1,1.006763184E3
4.484767243E1,1.006763184E3
4.488609406E1,1.006763184E3
4.492460725E1,1.006760132E3
4.496318147E1,1.006760132E3
4.500148103E1,1.006760132E3
4.503993318E1,1.006760132E3
4.507838532E1,1.006753174E3
4.511683747E1,1.006753174E3
4.515525910E1,1.006753174E3
4.519377229E1,1.006753174E3
4.523222444E1,1.006744568E3
4.527061555E1,1.006744568E3
4.530909822E1,1.006744568E3
4.534751985E1,1.006744568E3
4.538603303E1,1.006744568E3
4.542445466E1,1.006742798E3
4.546312043E1,1.006742798E3
4.550138948E1,1.006742798E3
4.553978059E1,1.006742798E3
4.557826325E1,1.006739014E3
4.561668489E1,1.006739014E3
4.565516755E1,1.006739014E3
4.569361970E1,1.006739014E3
4.573210236E1,1.006730408E3
4.577055451E1,1.006730408E3
4.580895118E1,1.006730408E3
4.584743385E1,1.006730408E3
4.588600806E1,1.006730408E3
4.592430762E1,1.006725220E3
4.596275977E1,1.006725220E3
4.600121192E1,1.006725220E3
4.603966407E1,1.006725220E3
4.607811622E1,1.006716614E3
4.611656837E1,1.006716614E3
4.615499000E1,1.006716614E3
4.619344215E1,1.006716614E3
4.623189429E1,1.006709717E3
4.627034644E1,1.006709717E3
4.630885963E1,1.006709717E3
4.634731177E1,1.006709717E3
4.638597755E1,1.006709717E3
4.642415504E1,1.006701050E3
4.646263770E1,1.006701050E3
4.650105933E1,1.006701050E3
4.653954200E1,1.006701050E3
4.657796363E1,1.006691406E3
4.661641578E1,1.006691406E3
4.665492896E1,1.006691406E3
4.669335059E1,1.006691406E3
4.673180274E1,1.006684509E3
4.677028541E1,1.006684509E3
4.680889014E1,1.006684509E3
4.684718970E1,1.006684509E3
4.688561134E1,1.006684509E3
4.692409400E1,1.006676941E3
4.696251563E1,1.006676941E3
4.700093726E1,1.006676941E3
4.703938941E1,1.006676941E3
4.707784156E1,1.006668335E3
4.711632422E1,1.006668335E3
4.715477637E1,1.006668335E3
4.719322852E1,1.006668335E3
4.723180274E1,1.006661377E3
4.727013282E1,1.006661377E3
4.730858497E1,1.006661377E3
4.734703712E1,1.006661377E3
4.738551978E1,1.006661377E3
4.742391090E1,1.006665527E3
4.746239356E1,1.006665527E3
4.750087623E1,1.006665527E3
4.753929786E1,1.006665527E3
4.757775001E1,1.006665527E3
4.761620216E1,1.006665527E3
4.765468482E1,1.006665527E3
4.769310645E1,1.006665527E3
4.773177222E1,1.006668945E3
4.777004127E1,1.006668945E3
4.780846290E1,1.006668945E3
4.784688453E1,1.006668945E3
4.788536719E1,1.006668945E3
4.792381934E1,1.006667236E3
4.796224097E1,1.006667236E3
4.800072364E1,1.006667236E3
4.803917579E1,1.006667236E3
4.807765845E1,1.006667236E3
4.811608008E1,1.006667236E3
4.815471534E1,1.006667236E3
4.819301490E1,1.006667236E3
4.823143653E1,1.006666565E3
4.826988868E1,1.006666565E3
4.830834083E1,1.006666565E3
4.834682349E1,1.006666565E3
4.838524512E1,1.006666565E3
4.842369727E1,1.006666565E3
4.846214942E1,1.006666565E3
4.850060157E1,1.006666565E3
4.853905372E1,1.006666565E3
4.857762794E1,1.006667969E3
4.861595801E1,1.006667969E3
4.865444068E1,1.006667969E3
4.869289283E1,1.006667969E3
4.873134498E1,1.006671387E3
4.876976661E1,1.006671387E3
4.880821876E1,1.006671387E3
4.884667090E1,1.006671387E3
4.888512305E1,1.006671387E3
4.892357520E1,1.006676941E3
4.896202735E1,1.006676941E3
4.900054053E1,1.006676941E3
4.903890113E1,1.006676941E3
4.907762794E1,1.006680054E3
4.911583594E1,1.006680054E3
4.915428809E1,1.006680054E3
4.919274024E1,1.006680054E3
4.923122291E1,1.006678284E3
4.926964454E1,1.006678284E3
4.930812720E1,1.006678284E3
4.934654884E1,1.006678284E3
4.938500098E1,1.006678284E3
4.942345313E1,1.006677612E3
4.946190528E1,1.006677612E3
4.950057105E1,1.006677612E3
4.953880958E1,1.006677612E3
4.957723121E1,1.006677612E3
4.961571387E1,1.006677612E3
4.965416602E1,1.006677612E3
4.969261817E1,1.006677612E3
4.973107032E1,1.006675903E3
4.976955299E1,1.006675903E3
4.980797462E1,1.006675903E3
4.984642676E1,1.006675903E3
4.988487891E1,1.006675903E3
4.992345313E1,1.006672485E3
4.996178321E1,1.006672485E3
5.000023536E1,1.006672485E3
5.003868751E1,1.006672485E3
5.007713966E1,1.006670410E3
5.011556129E1,1.006670410E3
5.015404395E1,1.006670410E3
5.019249610E1,1.006670410E3
5.023094825E1,1.006679016E3
5.026936988E1,1.006679016E3
5.030785255E1,1.006679016E3
5.034639625E1,1.006679016E3
5.038475684E1,1.006679016E3
5.042348365E1,1.006673828E3
5.046163062E1,1.006673828E3
5.050008277E1,1.006673828E3
5.053853492E1,1.006673828E3
5.057701758E1,1.006667969E3
5.061546973E1,1.006667969E3
5.065395240E1,1.006667969E3
5.069234351E1,1.006667969E3
5.073082618E1,1.006667969E3
5.076927833E1,1.006667969E3
5.080769996E1,1.006667969E3
5.084636573E1,1.006667969E3
5.088460426E1,1.006667969E3
5.092311744E1,1.006666260E3
5.096153907E1,1.006666260E3
5.099999122E1,1.006666260E3
5.103844337E1,1.006666260E3
5.107686500E1,1.006662842E3
5.111534766E1,1.006662842E3
5.115379981E1,1.006662842E3
5.119225196E1,1.006662842E3
5.123073463E1,1.006669067E3
5.126930885E1,1.006669067E3
5.130760840E1,1.006669067E3
5.134603004E1,1.006669067E3
5.138448218E1,1.006669067E3
5.142296485E1,1.006667358E3
5.146141700E1,1.006667358E3
5.149989966E1,1.006667358E3
5.153832130E1,1.006667358E3
5.157677344E1,1.006665588E3
5.161522559E1,1.006665588E3
5.165367774E1,1.006665588E3
5.169219093E1,1.006665588E3
5.173058204E1,1.006669067E3
5.176927833E1,1.006669067E3
5.180751685E1,1.006669067E3
5.184590797E1,1.006669067E3
5.188439063E1,1.006677673E3
5.192281226E1,1.006677673E3
5.196129493E1,1.006677673E3
5.199971656E1,1.006677673E3
5.203819923E1,1.006677673E3
5.207668189E1,1.006681152E3
5.211510352E1,1.006681152E3
5.215355567E1,1.006681152E3
5.219219093E1,1.006681152E3
5.223042945E1,1.006686279E3
5.226891212E1,1.006686279E3
5.230736426E1,1.006686279E3
5.234581641E1,1.006686279E3
5.238426856E1,1.006684204E3
5.242269019E1,1.006684204E3
5.246114234E1,1.006684204E3
5.249962501E1,1.006684204E3
5.253807716E1,1.006684204E3
5.257652930E1,1.006691162E3
5.261510352E1,1.006691162E3
5.265343360E1,1.006691162E3
5.269188575E1,1.006691162E3
5.273030738E1,1.006693237E3
5.276879005E1,1.006693237E3
5.280721168E1,1.006693237E3
5.284566382E1,1.006693237E3
5.288414649E1,1.006685974E3
5.292262916E1,1.006685974E3
5.296102027E1,1.006685974E3
5.299950294E1,1.006685974E3
5.303801612E1,1.006685974E3
5.307640723E1,1.006681824E3
5.311510352E1,1.006681824E3
5.315331153E1,1.006681824E3
5.319176368E1,1.006681824E3
5.323024635E1,1.006686646E3
5.326863746E1,1.006686646E3
5.330712012E1,1.006686646E3
5.334557227E1,1.006686646E3
5.338402442E1,1.006686646E3
5.342244605E1,1.006686646E3
5.346092872E1,1.006686646E3
5.349944190E1,1.006686646E3
5.353801612E1,1.006686646E3
5.357628516E1,1.006677368E3
5.361473731E1,1.006677368E3
5.365315894E1,1.006677368E3
5.369161109E1,1.006677368E3
5.373009376E1,1.006675293E3
5.376854590E1,1.006675293E3
5.380702857E1,1.006675293E3
5.384541968E1,1.006675293E3
5.388390235E1,1.006677002E3
5.392238502E1,1.006677002E3
5.396092872E1,1.006677002E3
5.399922828E1,1.006677002E3
5.403771094E1,1.006677002E3
5.407616309E1,1.006681519E3
5.411461524E1,1.006681519E3
5.415303687E1,1.006681519E3
5.419151954E1,1.006681519E3
5.422997169E1,1.006683228E3
5.426842384E1,1.006683228E3
5.430687598E1,1.006683228E3
5.434532813E1,1.006683228E3
5.438381080E1,1.006684631E3
5.442223243E1,1.006684631E3
5.446089820E1,1.006684631E3
5.449913673E1,1.006684631E3
5.453758887E1,1.006684631E3
5.457604102E1,1.006682922E3
5.461449317E1,1.006682922E3
5.465297584E1,1.006682922E3
5.469139747E1,1.006682922E3
5.472984962E1,1.006684631E3
5.476830176E1,1.006684631E3
5.480672340E1,1.006684631E3
5.484520606E1,1.006684631E3
5.488381080E1,1.006680542E3
5.492214088E1,1.006680542E3
5.496056251E1,1.006680542E3
5.499898414E1,1.006680542E3
5.503743629E1,1.006680542E3
5.507591895E1,1.006674683E3
5.511434058E1,1.006674683E3
5.515282325E1,1.006674683E3
5.519127540E1,1.006674683E3
5.522975806E1,1.006669495E3
5.526817969E1,1.006669495E3
5.530675391E1,1.006669495E3
5.534508399E1,1.006669495E3
5.538353614E1,1.006670898E3
5.542198829E1,1.006670898E3
5.546044044E1,1.006670898E3
5.549889258E1,1.006670898E3
5.553734473E1,1.006670898E3
5.557576636E1,1.006663330E3
5.561424903E1,1.006663330E3
5.565270118E1,1.006663330E3
5.569112281E1,1.006663330E3
5.572966651E1,1.006656372E3
5.576805762E1,1.006656372E3
5.580678443E1,1.006656372E3
5.584493140E1,1.006656372E3
5.588343284E1,1.006643311E3
5.592185448E1,1.006643311E3
5.596033714E1,1.006643311E3
5.599875877E1,1.006643311E3
5.603724144E1,1.006643311E3
5.607572411E1,1.006641602E3
5.611414574E1,1.006641602E3
5.615262840E1,1.006641602E3
5.619105003E1,1.006641602E3
5.622971580E1,1.006634277E3
5.626795433E1,1.006634277E3
5.630640648E1,1.006634277E3
5.634482811E1,1.006634277E3
5.638334129E1,1.006630859E3
5.642173241E1,1.006630859E3
5.646021507E1,1.006630859E3
5.649866722E1,1.006630859E3
5.653711937E1,1.006630859E3
5.657557152E1,1.006623291E3
5.661402367E1,1.006623291E3
5.665262840E1,1.006623291E3
5.669092796E1,1.006623291E3
5.672938011E1,1.006616028E3
5.676783226E1,1.006616028E3
5.680628441E1,1.006616028E3
5.684473656E1,1.006616028E3
5.688315819E1,1.006605713E3
5.692164085E1,1.006605713E3
5.696009300E1,1.006605713E3
5.699854515E1,1.006605713E3
5.703699730E1,1.006605713E3
5.707551048E1,1.006603271E3
5.711390160E1,1.006603271E3
5.715259788E1,1.006603271E3
5.719080589E1,1.006603271E3
5.722928856E1,1.006595703E3
5.726771019E1,1.006595703E3
5.730616234E1,1.006595703E3
5.734461449E1,1.006595703E3
5.738303612E1,1.006588806E3
5.742151878E1,1.006588806E3
5.745997093E1,1.006588806E3
5.749845360E1,1.006588806E3
5.753687523E1,1.006588806E3
5.757554100E1,1.006570557E3
5.761381004E1,1.006570557E3
5.765223167E1,1.006570557E3
5.769068382E1,1.006570557E3
5.772913597E1,1.006561523E3
5.776758812E1,1.006561523E3
5.780607078E1,1.006561523E3
5.784449242E1,1.006561523E3
5.788291405E1,1.006559814E3
5.792139671E1,1.006559814E3
5.795984886E1,1.006559814E3
5.799839256E1,1.006559814E3
5.803678368E1,1.006559814E3
5.807551048E1,1.006557434E3
5.811365746E1,1.006557434E3
5.815210960E1,1.006557434E3
5.819056175E1,1.006557434E3
5.822925804E1,1.006548462E3
5.826743553E1,1.006548462E3
5.830591820E1,1.006548462E3
5.834433983E1,1.006548462E3
5.838282249E1,1.006550171E3
5.842130516E1,1.006550171E3
5.845972679E1,1.006550171E3
5.849839256E1,1.006550171E3
5.853663109E1,1.006550171E3
5.857508324E1,1.006540894E3
5.861353538E1,1.006540894E3
5.865201805E1,1.006540894E3
5.869043968E1,1.006540894E3
5.872889183E1,1.006537109E3
5.876734398E1,1.006537109E3
5.880579613E1,1.006537109E3
5.884424828E1,1.006537109E3
5.888266991E1,1.006527771E3
5.892130516E1,1.006527771E3
5.895963524E1,1.006527771E3
5.899805687E1,1.006527771E3
5.903736351E1,1.006527771E3
5.907493065E1,1.006520203E3
5.911341331E1,1.006520203E3
5.915186546E1,1.006520203E3
5.919028709E1,1.006520203E3
5.922880028E1,1.006509521E3
5.926722191E1,1.006509521E3
5.930564354E1,1.006509521E3
5.934421776E1,1.006509521E3
5.938257835E1,1.006506042E3
5.942130516E1,1.006506042E3
5.945948265E1,1.006506042E3
5.949796532E1,1.006506042E3
5.953638695E1,1.006506042E3
5.957483910E1,1.006498474E3
5.961329124E1,1.006498474E3
5.965171287E1,1.006498474E3
5.969019554E1,1.006498474E3
5.972861717E1,1.006505371E3
5.976709984E1,1.006505371E3
5.980555199E1,1.006505371E3
5.984531639E1,1.006505371E3
5.988245628E1,1.006499878E3
5.992090843E1,1.006499878E3
5.995936058E1,1.006499878E3
5.999781273E1,1.006499878E3
6.003626488E1,1.006499878E3
6.007471703E1,1.006488831E3
6.011316917E1,1.006488831E3
6.015162132E1,1.006488831E3
6.019007347E1,1.006488831E3
6.022852562E1,1.006486755E3
6.026713036E1,1.006486755E3
6.030539940E1,1.006486755E3
6.034385155E1,1.006486755E3
6.038236473E1,1.006486755E3
6.042078636E1,1.006486755E3
6.045923851E1,1.006486755E3
6.049769066E1,1.006486755E3
6.053614281E1,1.006486755E3
6.057459496E1,1.006486084E3
6.061304710E1,1.006486084E3
6.065336082E1,1.006486084E3
6.069007347E1,1.006486084E3
6.072840355E1,1.006478821E3
6.076713036E1,1.006478821E3
6.080530784E1,1.006478821E3
6.084375999E1,1.006478821E3
6.088221214E1,1.006481628E3
6.092066429E1,1.006481628E3
6.095914696E1,1.006481628E3
6.099756859E1,1.006481628E3
6.103602074E1,1.006488525E3
6.107447288E1,1.006484375E3
6.111292503E1,1.006484375E3
6.115137718E1,1.006484375E3
6.119001244E1,1.006484375E3
6.122828148E1,1.006489563E3
6.126673363E1,1.006489563E3
6.130515526E1,1.006489563E3
6.134363792E1,1.006489563E3
6.138205955E1,1.006487549E3
6.142051170E1,1.006487549E3
6.145899437E1,1.006487549E3
6.149744652E1,1.006487549E3
6.153592918E1,1.006490295E3
6.157435081E1,1.006490295E3
6.161292503E1,1.006490295E3
6.165122459E1,1.006490295E3
6.169001244E1,1.006490295E3
6.172815941E1,1.006481323E3
6.176661156E1,1.006481323E3
6.180509422E1,1.006481323E3
6.184351585E1,1.006481323E3
6.188196800E1,1.006470947E3
6.192038963E1,1.006470947E3
6.195887230E1,1.006470947E3
6.199732445E1,1.006470947E3
6.203583763E1,1.006465820E3
6.207425926E1,1.006465820E3
6.211295555E1,1.006465820E3
6.215113304E1,1.006465820E3
6.218955467E1,1.006465820E3
6.222803734E1,1.006466858E3
6.226648949E1,1.006466858E3
6.230494163E1,1.006466858E3
6.234339378E1,1.006466858E3
6.238187645E1,1.006464783E3
6.242029808E1,1.006464783E3
6.245875023E1,1.006464783E3
6.249720238E1,1.006464783E3
6.253583763E1,1.006459595E3
6.257407616E1,1.006459595E3
6.261252830E1,1.006459595E3
6.265104149E1,1.006459595E3
6.268946312E1,1.006459595E3
6.272788475E1,1.006443359E3
6.276633690E1,1.006443359E3
6.280481956E1,1.006443359E3
6.284327171E1,1.006443359E3
6.288169334E1,1.006430969E3
6.292017601E1,1.006430969E3
6.295875023E1,1.006430969E3
6.299708031E1,1.006430969E3
6.303553246E1,1.006421631E3
6.307401512E1,1.006421631E3
6.311243675E1,1.006421631E3
6.315088890E1,1.006421631E3
6.318934105E1,1.006421631E3
6.322782371E1,1.006423401E3
6.326624534E1,1.006423401E3
6.330469749E1,1.006423401E3
6.334314964E1,1.006423401E3
6.338166283E1,1.006418213E3
6.342005394E1,1.006418213E3
6.345875023E1,1.006418213E3
6.349695824E1,1.006418213E3
6.353544090E1,1.006408936E3
6.357386253E1,1.006408936E3
6.361231468E1,1.006408936E3
6.365076683E1,1.006408936E3
6.368918846E1,1.006408936E3
6.372764061E1,1.006400269E3
6.376612328E1,1.006400269E3
6.380460594E1,1.006400269E3
6.384302757E1,1.006400269E3
6.388169334E1,1.006395142E3
6.391993187E1,1.006395142E3
6.395838402E1,1.006395142E3
6.399683617E1,1.006395142E3
6.403528831E1,1.006389893E3
6.407374046E1,1.006389893E3
6.411222313E1,1.006389893E3
6.415064476E1,1.006389893E3
6.418912743E1,1.006389893E3
6.422754906E1,1.006384399E3
6.426600121E1,1.006384399E3
6.430460594E1,1.006384399E3
6.434290550E1,1.006384399E3
6.438138817E1,1.006378540E3
6.441980980E1,1.006378540E3
6.445826195E1,1.006378540E3
6.449671410E1,1.006378540E3
6.453516624E1,1.006376831E3
6.457361839E1,1.006376831E3
6.461207054E1,1.006376831E3
6.465055321E1,1.006376831E3
6.468897484E1,1.006376831E3
6.472748802E1,1.006366455E3
6.476590965E1,1.006366455E3
6.480460594E1,1.006366455E3
6.484281395E1,1.006366455E3
6.488120506E1,1.006371643E3
6.491968773E1,1.006371643E3
6.495817039E1,1.006371643E3
6.499656151E1,1.006371643E3
6.503504417E1,1.006369934E3
6.507349632E1,1.006369934E3
6.511194847E1,1.006369934E3
6.515040062E1,1.006369934E3
6.518882225E1,1.006369934E3
6.522754906E1,1.006366455E3
6.526578758E1,1.006366455E3
6.530420921E1,1.006366455E3
6.534266136E1,1.006366455E3
6.538111351E1,1.006357483E3
6.541956566E1,1.006357483E3
6.545798729E1,1.006357483E3
6.549646996E1,1.006357483E3
6.553495262E1,1.006355774E3
6.557337425E1,1.006355774E3
6.561182640E1,1.006355774E3
6.565049217E1,1.006355774E3
6.568876121E1,1.006355774E3
6.572718284E1,1.006360962E3
6.576563499E1,1.006360962E3
6.580411766E1,1.006360962E3
6.584253929E1,1.006360962E3
6.588097585E1,1.006369568E3
6.591945852E1,1.006369568E3
6.595791066E1,1.006369568E3
6.599633230E1,1.006369568E3
6.603481496E1,1.006353394E3
6.607341970E1,1.006353394E3
6.611171926E1,1.006353394E3
6.615017141E1,1.006353394E3
6.618862356E1,1.006353394E3
6.622707570E1,1.006353027E3
6.626552785E1,1.006353027E3
6.630398000E1,1.006353027E3
6.634240163E1,1.006353027E3
6.638091482E1,1.006348877E3
6.641930593E1,1.006348877E3
6.645778859E1,1.006348877E3
6.649639333E1,1.006348877E3
6.653469289E1,1.006340271E3
6.657314504E1,1.006340271E3
6.661159719E1,1.006340271E3
6.665004934E1,1.006340271E3
6.668853200E1,1.006340271E3
6.672695363E1,1.006338562E3
6.676540578E1,1.006338562E3
6.680385793E1,1.006338562E3
6.684227956E1,1.006338562E3
6.688076223E1,1.006331299E3
